katottg;latitude;longitude
UA59080170050035573;50.9390176;35.1409132
UA59080170060061752;50.9952174;35.1142567
UA59080170070069420;51.0250930;35.2178328
UA59080170080068361;50.9413333;35.2019722
UA59080170090050969;51.0550299;35.2875074
UA59080170100094258;50.9641667;35.0838889
UA59080190000095280;50.7814245;34.8381744
UA59080190010051853;50.7814245;34.8381744
UA59080190020049506;50.8438633;34.8375794
UA59080190030049443;50.8154741;34.7599301
UA59080190040056005;50.8413914;34.7606531
UA59080190050096368;50.8258182;34.8111182
UA59080210000075243;51.0679400;34.4547800
UA59080210010053357;51.1183752;34.4967672
UA59080210020098255;51.0977475;34.5505596
UA59080210030029858;51.0658203;34.4576280
UA59080210040023392;51.0700372;34.3519064
UA59080210050047037;51.0197667;34.4044506
UA59080210060063110;51.0976442;34.3321418
UA59080210070074233;51.0403552;34.4066383
UA59080210080058250;51.0682129;34.4179198
UA59080210090096960;51.0842818;34.3663681
UA59080210100042401;51.0870503;34.3239972
UA59080210110059480;51.0572388;34.5226771
UA59080210120057946;51.0167711;34.4937435
UA59080210130086033;51.0618499;34.4066534
UA59080210140055431;51.1050684;34.4264087
UA59080210150016600;51.1053263;34.3296712
UA59080210160056027;51.0519444;34.5022222
UA59080210170028346;51.0018983;34.4659955
UA59080230000084731;50.8280600;34.6018000
UA59080230010027541;50.8843830;34.7139000
UA59080230020074607;50.7801667;34.7813235
UA59080230030037520;50.8192298;34.7100436
UA59080230040081994;50.8793711;34.4974840
UA59080230050048762;50.8296709;34.6594342
UA59080230060086555;50.8487110;34.6219944
UA59080230070029708;50.8147290;34.6368733
UA59080230080065548;50.8001652;34.4195374
UA59080230090068457;50.8192174;34.4404714
UA59080230100075151;50.7855308;34.4303015
UA59080230110013095;50.7957747;34.6120059
UA59080230120035458;50.8499052;34.7078747
UA59080230130037569;50.8042155;34.5568557
UA59080230140093294;50.7719397;34.4154133
UA59080230150042149;50.8096110;34.7438797
UA59080230160018311;50.8579598;34.7237805
UA59080230170093194;50.7583670;34.4873220
UA59080230180094537;50.8723266;34.6879201
UA59080230190071410;50.8699477;34.6572652
UA59080230200029404;50.7839128;34.6447694
UA59080230210040725;50.8293046;34.7239251
UA59080230220070815;50.8437717;34.6490231
UA59080230230054681;50.8462446;34.4873353
UA59080230240057706;50.8322222;34.6208333
UA59080230250048694;50.7727778;34.4488889
UA59080230260054523;50.8129091;34.5268375
UA59080230270037148;50.8613386;34.5495378
UA59080230280081723;50.7582885;34.4716135
UA59080230290082623;50.7979702;34.4632851
UA59080230300010258;50.8049829;34.7060013
UA59080230310023709;50.8376375;34.6786658
UA59080230320079360;50.7985367;34.6941195
UA59080230330065036;50.8634508;34.6858957
UA59080250000082875;50.9429928;34.6333809
UA59080250010051865;50.9425278;34.6419444
UA59080250020085680;50.9387949;34.5936419
UA59080250030060159;50.9561505;34.5835200
UA59080250040067019;50.9696945;34.5543470
UA59080250050061317;50.9285611;34.6527827
UA59080250060038738;50.9186907;34.6869079
UA59080250070022807;50.9152364;34.7210762
UA59080250080086298;50.9106466;34.6631938
UA59080250090016438;50.8957431;34.5284281
UA59080250100027532;50.9034240;34.6670979
UA59080250110074804;50.9228951;34.6215494
UA59080250120022171;50.9220831;34.5218330
UA59080250130052931;50.9042469;34.6023178
UA59080250140037045;50.9224969;34.5814170
UA59080250150013459;50.9037224;34.6427574
UA59080250160074108;50.8924509;34.5722414
UA59080250170052411;50.9399180;34.5361945
UA59080250180036968;50.8873291;34.6546624
UA59080270000073662;50.9067993;34.7992354
UA59080270010036634;50.9066667;34.7991667
UA59080270020014549;51.0056537;34.9387818
UA59080270030022339;51.0287546;34.9326384
UA59080270040081421;50.9550782;34.9252824
UA59080270050038338;50.9734796;34.7611021
UA59080270060028069;50.9755862;34.9860540
UA59080270070041436;50.9820616;34.8317643
UA59080270080072602;50.9632226;34.7313961
UA59080270090068582;50.9826562;34.8758142
UA59080270100097381;50.9929782;34.7512811
UA59080270110078672;50.9923646;34.8460078
UA59080270120041161;50.9477369;34.8889321
UA59080270130049354;51.0278428;34.9925022
UA59080270140072850;50.9824948;34.8127665
UA59080270150041671;50.9942449;34.9163245
UA59080270160081792;51.0134325;34.8317435
UA59080270170091697;51.0033925;34.8582198
UA59080270180098481;51.0101124;34.7789891
UA59080270190056111;50.9752061;34.7340348
UA59080270200083305;50.9622972;34.8643910
UA59080270210022071;50.9806640;34.7496324
UA59080290000021284;51.1469500;34.8683700
UA59080290010046940;51.0762072;34.7933696
UA59080290020076456;51.1277109;34.8281805
UA59080290030093566;51.1766019;34.9750258
UA59080290040076082;51.1981732;34.9390875
UA59080290050047087;51.1771475;34.9205874
UA59080290060031970;51.1745750;34.8737268
UA59080290070062480;51.2237936;34.9856771
UA59080290080084186;51.1424912;34.7749005
UA59080290090038146;51.1695467;34.7722209
UA59080290100045507;51.1549994;34.9090110
UA59080290110068619;51.1356040;34.8698535
UA59080290120059843;51.1648355;34.7191563
UA59080290130056223;51.0795368;34.8348899
UA59080290140055236;51.1760793;34.6860554
UA59080310000049988;51.1202172;35.0393636
UA59080310010046655;51.1202172;35.0393636
UA59080310020044337;51.1870544;35.0881995
UA59080310030036615;51.0874762;34.8941174
UA59080310040065977;51.1478469;35.0590473
UA59080310050056017;51.0323588;35.1080616
UA59080310060076302;51.0863322;34.9206009
UA59080310070011534;51.2199718;35.1069662
UA59080310080086528;51.0974926;35.0948199
UA59080310090027348;51.0791882;34.9539811
UA59080310100055321;51.1395379;34.9755263
UA59080310110071740;51.1409933;34.9295440
UA59080310120047913;51.0697144;34.8773440
UA59080310130036993;51.0674367;34.9195667
UA59080310140046057;51.0984942;34.8751750
UA59080310150037367;51.0729029;34.9869495
UA59100000000036457;51.9046080;33.7594690
UA59100010000064812;51.7429600;33.8007700
UA59100010010091247;51.7356995;33.8670021
UA59100010020098335;51.8085968;33.9445647
UA59100010030083282;51.7444307;33.6274377
UA59100010040084293;51.7895426;33.7605581
UA59100010050063851;51.8276235;33.9744871
UA59100010060075406;51.6985591;33.6280565
UA59100010070091383;51.8105001;33.8422506
UA59100010080077668;51.7791208;33.9745473
UA59100010090063411;51.7816984;33.8809533
UA59100010100088540;51.7130593;33.5422927
UA59100010110071379;51.8446375;34.0254397
UA59100010120024936;51.8637704;34.0030350
UA59100010130045492;51.6359217;33.7507297
UA59100010140092682;51.8037707;33.9712348
UA59100010150097571;51.8180349;34.0316622
UA59100010160012990;51.8038828;34.0136953
UA59100010170060344;51.7939124;33.9864121
UA59100010180097253;51.7561111;33.7675000
UA59100010190085415;51.8113871;33.8767374
UA59100010200033373;51.6855965;33.6805577
UA59100010210026598;51.8084521;34.0439558
UA59100030000078744;51.6764576;33.9077814
UA59100030010033445;51.6764576;33.9077814
UA59100030020072642;51.5101117;33.9183520
UA59100030030030587;51.6713561;34.0700116
UA59100030040042236;51.4892578;33.9890019
UA59100030050089724;51.5153660;33.8909411
UA59100030060052436;51.7484284;34.0117806
UA59100030070065342;51.7415169;33.9542299
UA59100030080067934;51.5811432;33.8173930
UA59100030090072456;51.6547847;34.0268652
UA59100030100094431;51.5726518;33.9040808
UA59100030110049002;51.5985403;33.9479868
UA59100030120067624;51.6104666;33.9490709
UA59100030130047725;51.4820812;33.8957401
UA59100030140014598;51.7199062;34.0108513
UA59100030150050689;51.6226912;33.8725453
UA59100030160079723;51.5482355;33.9417762
UA59100030170014698;51.6398361;33.8088229
UA59100030180031553;51.7022248;34.0200069
UA59100030190097463;51.5950000;33.8819444
UA59100030200021658;51.6507639;33.8506583
UA59100030210027086;51.5484383;33.7698331
UA59100030220045808;51.5434147;33.8250215
UA59100030230018887;51.7436485;33.9889454
UA59100030240090308;51.6072119;33.7820889
UA59100030250079348;51.6799361;34.0603718
UA59100050000059594;52.0477859;33.9397695
UA59100050010097062;52.0477859;33.9397695
UA59100050020033099;52.0334268;33.9767185
UA59100050030088174;52.0290809;33.8926002
UA59100050040015938;52.0475701;33.8920969
UA59100050050045348;52.0654257;33.8396914
UA59100050060019147;52.0316292;33.8587935
UA59100050070051653;52.0402330;33.8333938
UA59100050080042320;52.0406985;34.0923274
UA59100050090052022;52.0516925;34.0742096
UA59100050100063142;52.0546123;33.8330410
UA59100050110012156;52.0535541;33.8626555
UA59100050120071134;52.0375966;34.0147938
UA59100070000019079;51.7970400;34.2275700
UA59100070010055907;51.7700000;34.0672222
UA59100070020089203;51.9221356;34.1861826
UA59100070030038679;51.8454360;34.2758754
UA59100070040064155;51.7257408;34.3657266
UA59100070050057389;51.7780747;34.4140744
UA59100070060046634;51.7304533;34.2119651
UA59100070070056440;51.8134053;34.2170598
UA59100070080057652;51.7214460;34.3067619
UA59100070090085763;51.7956673;34.3214729
UA59100070100048723;51.7297301;34.1891572
UA59100070110094841;51.7924278;34.1456543
UA59100070120059111;51.8195900;34.2481770
UA59100070130039234;51.9073409;34.2039002
UA59100070140075926;51.8233597;34.4106866
UA59100070150016589;51.8492387;34.1389183
UA59100070160054243;51.7280556;34.4236111
UA59100070170068453;51.8705278;34.1210528
UA59100070180023977;51.8708333;34.1502778
UA59100070190030721;51.8484533;34.3620805
UA59100070200079325;51.6948031;34.1250192
UA59100070210018855;51.7834549;34.2578663
UA59100070220067582;51.8530767;34.2464455
UA59100070230010754;51.7526630;34.2018468
UA59100070240018649;51.7576000;34.3081575
UA59100070250092361;51.8875674;34.1997044
UA59100070260075866;51.7016093;34.2432233
UA59100070270062293;51.8537481;34.0977432
UA59100070280073036;51.7625304;34.4338442
UA59100070290041550;51.7465159;34.2607061
UA59100090000041284;52.2647674;33.6013104
UA59100090010096036;52.2647674;33.6013104
UA59100090020049926;52.1806973;33.3676345
UA59100090030058188;52.2845396;33.4893837
UA59100090040067960;52.2407890;33.7886284
UA59100090050022537;52.2001569;33.4134585
UA59100090060063396;52.2477745;33.7909420
UA59100090070014696;52.2894763;33.5756996
UA59100090080033612;52.3012783;33.5819751
UA59100090090072264;52.2443379;33.4161671
UA59100090100038189;52.2361203;33.4679550
UA59100090110066650;52.1521907;33.4387056
UA59100090120090949;52.2916740;33.6001133
UA59100090130026734;52.2425385;33.5806927
UA59100090140082431;52.2572448;33.7487384
UA59100090150093222;52.2856141;33.5208162
UA59100090160018482;52.2597428;33.6594744
UA59100090170022191;52.2481207;33.5221214
UA59100090180039039;52.3336241;33.4763557
UA59100090190027370;52.2267656;33.3779782
UA59100090200093274;52.2323390;33.7434021
UA59100090210087059;52.2699497;33.6634926
UA59100090220046859;52.1679921;33.4497097
UA59100090230032641;52.2862180;33.5042583
UA59100090240020209;52.3087936;33.6164061
UA59100090250088181;52.1872529;33.5614107
UA59100090260099551;52.1588173;33.4718355
UA59100090270073237;52.2670857;33.4553272
UA59100090280076604;52.2316277;33.5308586
UA59100090290035482;52.2008940;33.5761725
UA59100110000012703;51.9480556;33.9366667
UA59100110010010275;51.9480556;33.9366667
UA59100110020058197;51.9101281;34.1457818
UA59100110030080573;51.8970548;34.0288906
UA59100110040079339;51.9553140;34.1233864
UA59100110050028816;51.8575693;33.9284044
UA59100110060076868;51.8776172;33.9929909
UA59100110070040818;51.8858974;34.0701170
UA59100110080013208;51.9932616;34.1333917
UA59100110090047601;51.9605996;34.0655796
UA59100110100093086;51.9091825;33.9766728
UA59100110110043002;51.8377613;34.0809223
UA59100110120091143;51.9404205;33.8904942
UA59100110130040821;51.9069575;33.9033846
UA59100110140051764;52.0004231;34.0874384
UA59100110150039750;51.9813783;34.0449849
UA59100110160090970;51.8945403;34.1036750
UA59100110170098237;51.9276754;33.9236592
UA59100130000041016;52.1869444;34.0308333
UA59100130010040668;52.1869444;34.0308333
UA59100130020055630;52.3037892;33.7443803
UA59100130030026184;52.2167134;33.8447092
UA59100130040052171;52.2414278;33.9544021
UA59100130050047024;52.2602411;33.8839753
UA59100130060042497;52.1760194;33.7072931
UA59100130070059619;52.1396364;33.9181259
UA59100130080071140;52.1664515;33.6992231
UA59100130090045051;52.0969267;33.8849615
UA59100130100051119;52.1859683;33.7660477
UA59100130110061868;52.1471888;33.9285690
UA59100130120096699;52.1685847;33.8054954
UA59100130130062776;52.1756347;33.8278381
UA59100130140060108;52.2757981;33.8509130
UA59100130150031668;52.1126856;34.0751397
UA59100130160059368;52.1948551;33.8816506
UA59100130170069359;52.1418871;33.8333797
UA59100130180015233;52.1253547;34.0744212
UA59100130190029064;52.1282465;33.7558516
UA59100130200017760;52.1028426;34.0646008
UA59100130210059005;52.1503356;33.9586352
UA59100130220013312;52.1836346;33.6261260
UA59100130230035278;52.0902156;33.9854887
UA59100130240020221;52.1630782;34.0093661
UA59100130250026385;52.3064866;33.7946095
UA59100130260029668;52.2336290;33.8170674
UA59100130270088279;52.2272541;33.9782198
UA59100130280071639;52.1767831;33.9273036
UA59100130290060226;52.1269605;33.9933086
UA59100130300019429;52.2284479;33.8073312
UA59100130310061981;52.1903362;34.0058851
UA59100130320076730;52.1325675;33.6762740
UA59100130330063307;52.1616135;34.0370313
UA59100130340039428;52.1759209;33.9928769
UA59100150000074932;51.5676286;34.1197250
UA59100150010020034;51.5676286;34.1197250
UA59100150020011751;51.5155549;34.2642991
UA59100150030046661;51.5376316;34.1762273
UA59100150040041815;51.5283819;34.1615545
UA59100150050022105;51.6562754;34.0890840
UA59100150060025027;51.6150000;34.0236111
UA59100150070019727;51.6268596;34.0592873
UA59100150080051720;51.6199914;34.1458836
UA59100150090076976;51.5209578;34.2270336
UA59100150100042655;51.5764968;34.0034105
UA59100170000093676;51.9000000;33.4666667
UA59100170010017917;51.8657000;33.4766000
UA59100170020081397;51.7690002;33.4719106
UA59100170030054762;51.7983126;33.2205121
UA59100170040052082;51.8979081;33.3337287
UA59100170050092674;51.8731303;33.3704217
UA59100170060073222;51.8193245;33.3325785
UA59100170070082604;52.0914681;33.6133488
UA59100170080042256;51.8445256;33.5714900
UA59100170090078205;52.1269163;33.4826380
UA59100170100018986;52.0569519;33.6032611
UA59100170110046474;51.8015317;33.5630661
UA59100170120022837;52.1140590;33.5974473
UA59100170130040111;51.8042394;33.2776997
UA59100170140082015;51.9824297;33.4929529
UA59100170150021807;52.0609327;33.5454095
UA59100170160057495;51.7634572;33.3040639
UA59100170170015975;51.8433532;33.4104490
UA59100170180058258;51.9200598;33.5450181
UA59100170190017720;51.7279785;33.5164736
UA59100170200063932;51.8320591;33.1906654
UA59100170210089903;51.6986224;33.1940564
UA59100170220056139;51.8356333;33.6256730
UA59100170230076970;51.7668965;33.4010455
UA59100170240091235;51.9056500;33.5641096
UA59100170250082315;51.6934997;33.3455986
UA59100170260020463;51.9104007;33.4125026
UA59100170270057858;52.0067895;33.3525748
UA59100170280064117;51.9132533;33.2888431
UA59100170290073346;51.9773128;33.3898873
UA59100170300080440;52.0088889;33.4108333
UA59100170310052798;51.8645705;33.2521244
UA59100170320099772;51.8162838;33.6955262
UA59100170330011637;51.8069541;33.3173659
UA59100170340099560;51.7692123;33.1289166
UA59100170350013467;51.7241524;33.3979650
UA59100170360052959;51.7137792;33.2073279
UA59100170370037884;51.8341921;33.3633546
UA59100170380015944;51.9243622;33.5816184
UA59100190000010734;51.9474833;33.7875375
UA59100190010090128;51.9474833;33.7875375
UA59100190020033412;52.0020746;33.5897824
UA59100190030077842;52.0284305;33.8062770
UA59100190040089763;52.0050731;33.7617744
UA59100190050051184;51.8651405;33.8609072
UA59100190060014023;51.8451397;33.8816273
UA59100190070024638;51.8561648;33.8098016
UA59100190080095892;52.0242616;33.7261848
UA59100190090034960;51.8740381;33.7595925
UA59100190100038939;51.9703817;33.8011137
UA59100190110080018;51.9062595;33.7832658
UA59100190120081138;52.0088242;33.6334389
UA59100190130051104;52.0783627;33.7025617
UA59100190140039962;51.8800900;33.7964033
UA59100190150041138;52.0438326;33.7869205
UA59100190160028910;51.8296029;33.7900764
UA59100190170022439;51.9393787;33.7252262
UA59100190180054003;51.9187087;33.6422154
UA59100190190021468;51.9889429;33.7320803
